time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
2.584995,-0.999803,-0.000038,-0.021192,0.000000
2.589995,-0.999909,0.000093,-0.021140,0.000000
2.594994,-1.000014,0.000097,-0.021048,0.000000
2.599994,-1.000119,-0.000046,-0.020752,0.000000
2.604994,-1.000220,0.000171,-0.020028,0.000000
2.609993,-1.000319,0.000226,-0.019469,0.000000
2.614993,-1.000415,0.000256,-0.019053,0.000000
2.619992,-1.000508,0.000357,-0.018256,0.000000
2.624992,-1.000596,0.000599,-0.016991,0.000000
2.629992,-1.000676,0.000559,-0.015664,0.000000
2.634991,-1.000752,0.000149,-0.014961,0.000000
2.639991,-1.000825,0.000339,-0.014196,0.000000
2.644991,-1.000895,0.000116,-0.013969,0.000000
2.649990,-1.000966,-0.000117,-0.014240,0.000000
2.654990,-1.001038,-0.000347,-0.014805,0.000000
2.659990,-1.001115,-0.000371,-0.015852,0.000000
2.664989,-1.001197,-0.000123,-0.016530,0.000000
2.669989,-1.001281,-0.000138,-0.016913,0.000000
2.674989,-1.001366,-0.000073,-0.017144,0.000000
2.679988,-1.001452,-0.000014,-0.017298,0.000000
2.684988,-1.001541,-0.000256,-0.017947,0.000000
2.689987,-1.001632,-0.000063,-0.018295,0.000000
2.694987,-1.001724,-0.000062,-0.018448,0.000000
2.699987,-1.001817,-0.000124,-0.018741,0.000000
2.704986,-1.001912,-0.000193,-0.019159,0.000000
2.709986,-1.002009,-0.000195,-0.019606,0.000000
2.714986,-1.002107,-0.000034,-0.019644,0.000000
2.719985,-1.002204,0.000184,-0.019263,0.000000
2.724985,-1.002299,0.000435,-0.018514,0.000000
2.729985,-1.002388,0.000396,-0.017568,0.000000
2.734984,-1.002473,0.000310,-0.016656,0.000000
2.739984,-1.002556,0.000051,-0.016524,0.000000
2.744983,-1.002638,0.000010,-0.016357,0.000000
2.749983,-1.002719,0.000314,-0.015740,0.000000
2.754983,-1.002795,0.000431,-0.014777,0.000000
2.759982,-1.002866,0.000286,-0.013918,0.000000
2.764982,-1.002933,0.000392,-0.012945,0.000000
2.769982,-1.002995,0.000356,-0.012076,0.000000
2.774981,-1.003052,0.000386,-0.011118,0.000000
2.779981,-1.003105,0.000327,-0.010163,0.000000
2.784981,-1.003152,0.000587,-0.008869,0.000000
2.789980,-1.003194,0.000273,-0.008219,0.000000
2.794980,-1.003235,0.000055,-0.008229,0.000000
2.799979,-1.003277,-0.000249,-0.008528,0.000000
2.804979,-1.003319,0.000042,-0.008399,0.000000
2.809979,-1.003361,0.000158,-0.008115,0.000000
2.814978,-1.003400,0.000205,-0.007679,0.000000
2.819978,-1.003436,0.000290,-0.006970,0.000000
2.824978,-1.003468,0.000599,-0.005740,0.000000
2.829977,-1.003492,0.000758,-0.004240,0.000000
2.834977,-1.003510,0.000264,-0.003432,0.000000
2.839977,-1.003526,0.000179,-0.002962,0.000000
2.844976,-1.003540,0.000153,-0.002625,0.000000
2.849976,-1.003552,0.000110,-0.002197,0.000000
2.854975,-1.003562,0.000072,-0.002100,0.000000
2.859975,-1.003573,0.000048,-0.002132,0.000000
2.864975,-1.003584,-0.000042,-0.002327,0.000000
2.869974,-1.003597,-0.000124,-0.002641,0.000000
2.874974,-1.003610,0.000151,-0.002559,0.000000
2.879974,-1.003623,-0.000047,-0.002775,0.000000
2.884973,-1.003638,-0.000251,-0.003344,0.000000
2.889973,-1.003656,-0.000106,-0.003531,0.000000
2.894973,-1.003672,0.000181,-0.003035,0.000000
2.899972,-1.003687,-0.000101,-0.003038,0.000000
2.904972,-1.003702,-0.000029,-0.003198,0.000000
2.909971,-1.003720,-0.000142,-0.003691,0.000000
2.914971,-1.003739,-0.000022,-0.003862,0.000000
2.919971,-1.003758,0.000041,-0.003711,0.000000
2.924970,-1.003776,0.000142,-0.003492,0.000000
2.929970,-1.003792,0.000247,-0.002896,0.000000
2.934970,-1.003804,0.000084,-0.002401,0.000000
2.939969,-1.003816,0.000020,-0.002239,0.000000
2.944969,-1.003828,-0.000105,-0.002491,0.000000
2.949969,-1.003843,-0.000300,-0.003359,0.000000
2.954968,-1.003862,-0.000357,-0.004170,0.000000
2.959968,-1.003883,0.000003,-0.004338,0.000000
2.964967,-1.003905,0.000020,-0.004339,0.000000
2.969967,-1.003927,-0.000102,-0.004586,0.000000
2.974967,-1.003951,-0.000066,-0.004714,0.000000
2.979966,-1.003974,0.000088,-0.004712,0.000000
2.984966,-1.003998,0.000047,-0.004764,0.000000
2.989966,-1.004020,0.000275,-0.004174,0.000000
2.994965,-1.004040,0.000172,-0.003745,0.000000
2.999965,-1.004059,0.000014,-0.003844,0.000000
3.004965,-1.004078,-0.000119,-0.004079,0.000000
3.009964,-1.004100,-0.000109,-0.004438,0.000000
3.014964,-1.004124,-0.000360,-0.005142,0.000000
3.019964,-1.004151,-0.000218,-0.005723,0.000000
3.024963,-1.004183,-0.000488,-0.006950,0.000000
3.029963,-1.004221,-0.000409,-0.008040,0.000000
3.034962,-1.004265,-0.000349,-0.009205,0.000000
3.039962,-1.004313,-0.000131,-0.009827,0.000000
3.044962,-1.004363,0.000061,-0.009917,0.000000
3.049961,-1.004412,0.000047,-0.009821,0.000000
3.054961,-1.004461,0.000125,-0.009673,0.000000
3.059961,-1.004508,0.000118,-0.009386,0.000000
3.064960,-1.004554,0.000054,-0.009180,0.000000
3.069960,-1.004600,-0.000084,-0.009284,0.000000
3.074960,-1.004646,0.000137,-0.008889,0.000000
3.079959,-1.004689,0.000092,-0.008378,0.000000
3.084959,-1.004728,0.000534,-0.007259,0.000000
3.089958,-1.004761,0.000387,-0.006475,0.000000
3.094958,-1.004793,0.000105,-0.006334,0.000000
3.099958,-1.004823,0.000137,-0.005874,0.000000
3.104957,-1.004851,0.000373,-0.005158,0.000000
3.109957,-1.004873,0.000609,-0.003813,0.000000
3.114957,-1.004888,0.000556,-0.002396,0.000000
3.119956,-1.004896,0.000318,-0.001442,0.000000
3.124956,-1.004902,0.000139,-0.001073,0.000000
3.129956,-1.004906,0.000169,-0.000614,0.000000
3.134955,-1.004908,0.000275,-0.000099,0.000000
3.139955,-1.004906,0.000337,0.000778,0.000000
3.144954,-1.004900,0.000352,0.001493,0.000000
3.149954,-1.004890,0.000204,0.002108,0.000000
3.154954,-1.004878,0.000457,0.002869,0.000000
3.159953,-1.004862,0.000114,0.003330,0.000000
3.164953,-1.004843,0.000137,0.003795,0.000000
3.169953,-1.004824,0.000142,0.003991,0.000000
3.174952,-1.004802,0.000264,0.004528,0.000000
3.179952,-1.004776,0.000615,0.005793,0.000000
3.184952,-1.004745,0.000260,0.006548,0.000000
3.189951,-1.004710,0.000287,0.007159,0.000000
3.194951,-1.004671,0.000336,0.008102,0.000000
3.199950,-1.004627,0.000403,0.009207,0.000000
3.204950,-1.004579,0.000263,0.009972,0.000000
3.209950,-1.004526,0.000374,0.010851,0.000000
3.214949,-1.004469,0.000449,0.011977,0.000000
3.219949,-1.004405,0.000629,0.013387,0.000000
3.224949,-1.004334,0.000433,0.014624,0.000000
3.229948,-1.004260,0.000071,0.014824,0.000000
3.234948,-1.004185,0.000037,0.015129,0.000000
3.239948,-1.004109,0.000061,0.015171,0.000000
3.244947,-1.004033,-0.000022,0.015167,0.000000
3.249947,-1.003957,-0.000066,0.015140,0.000000
3.254946,-1.003881,0.000050,0.015387,0.000000
3.259946,-1.003804,-0.000019,0.015450,0.000000
3.264946,-1.003726,0.000079,0.015578,0.000000
3.269945,-1.003648,-0.000095,0.015551,0.000000
3.274945,-1.003570,-0.000004,0.015528,0.000000
3.279945,-1.003492,0.000018,0.015705,0.000000
3.284944,-1.003413,0.000138,0.016070,0.000000
3.289944,-1.003332,0.000098,0.016256,0.000000
3.294944,-1.003251,-0.000199,0.015943,0.000000
3.299943,-1.003173,-0.000261,0.015266,0.000000
3.304943,-1.003100,-0.000288,0.014490,0.000000
3.309942,-1.003027,0.000091,0.014653,0.000000
3.314942,-1.002953,-0.000043,0.014751,0.000000
3.319942,-1.002880,-0.000056,0.014696,0.000000
3.324941,-1.002806,0.000111,0.014915,0.000000
3.329941,-1.002731,0.000028,0.015022,0.000000
3.334941,-1.002657,-0.000195,0.014549,0.000000
3.339940,-1.002587,-0.000515,0.013684,0.000000
3.344940,-1.002520,-0.000352,0.012995,0.000000
3.349940,-1.002458,-0.000393,0.012171,0.000000
3.354939,-1.002399,-0.000194,0.011685,0.000000
3.359939,-1.002343,-0.000326,0.010980,0.000000
3.364938,-1.002290,-0.000318,0.010290,0.000000
3.369938,-1.002241,-0.000353,0.009373,0.000000
3.374938,-1.002197,-0.000414,0.008309,0.000000
3.379937,-1.002159,-0.000540,0.006977,0.000000
3.384937,-1.002128,-0.000406,0.005872,0.000000
3.389937,-1.002101,-0.000370,0.005081,0.000000
3.394936,-1.002078,-0.000255,0.004460,0.000000
3.399936,-1.002057,-0.000023,0.004188,0.000000
3.404936,-1.002036,-0.000043,0.004124,0.000000
3.409935,-1.002015,-0.000114,0.003995,0.000000
3.414935,-1.001996,-0.000066,0.003912,0.000000
3.419935,-1.001975,0.000174,0.004342,0.000000
3.424934,-1.001952,0.000134,0.004854,0.000000
3.429934,-1.001926,0.000225,0.005513,0.000000
3.434933,-1.001897,0.000064,0.005928,0.000000
3.439933,-1.001867,-0.000124,0.005735,0.000000
3.444933,-1.001840,-0.000170,0.005291,0.000000
3.449932,-1.001815,-0.000334,0.004795,0.000000
3.454932,-1.001792,-0.000188,0.004692,0.000000
3.459932,-1.001768,0.000148,0.004966,0.000000
3.464931,-1.001742,0.000158,0.005329,0.000000
3.469931,-1.001715,-0.000036,0.005357,0.000000
3.474931,-1.001688,0.000017,0.005495,0.000000
3.479930,-1.001660,-0.000035,0.005573,0.000000
3.484930,-1.001631,0.000252,0.005919,0.000000
3.489929,-1.001601,0.000042,0.006196,0.000000
3.494929,-1.001568,0.000130,0.006591,0.000000
3.499929,-1.001533,0.000353,0.007264,0.000000
3.504928,-1.001496,0.000070,0.007457,0.000000
3.509928,-1.001459,-0.000011,0.007544,0.000000
3.514928,-1.001421,-0.000011,0.007498,0.000000
3.519927,-1.001383,0.000123,0.007752,0.000000
3.524927,-1.001344,0.000045,0.007969,0.000000
3.529927,-1.001303,0.000197,0.008326,0.000000
3.534926,-1.001260,0.000012,0.008505,0.000000
3.539926,-1.001218,0.000038,0.008453,0.000000
3.544925,-1.001177,-0.000231,0.007981,0.000000
3.549925,-1.001140,-0.000316,0.007184,0.000000
3.554925,-1.001107,-0.000471,0.005969,0.000000
3.559924,-1.001080,-0.000278,0.005272,0.000000
3.564924,-1.001055,-0.000189,0.004907,0.000000
3.569924,-1.001031,-0.000201,0.004432,0.000000
3.574923,-1.001011,-0.000233,0.003852,0.000000
3.579923,-1.000993,-0.000237,0.003291,0.000000
3.584923,-1.000979,-0.000373,0.002477,0.000000
3.589922,-1.000969,-0.000198,0.002028,0.000000
3.594922,-1.000958,0.000091,0.002226,0.000000
3.599921,-1.000946,0.000131,0.002607,0.000000
3.604921,-1.000932,0.000205,0.003122,0.000000
3.609921,-1.000915,0.000146,0.003455,0.000000
3.614920,-1.000896,0.000223,0.004046,0.000000
3.619920,-1.000874,0.000168,0.004624,0.000000
3.624920,-1.000850,0.000144,0.004791,0.000000
3.629919,-1.000826,0.000104,0.005070,0.000000
3.634919,-1.000799,0.000243,0.005605,0.000000
3.639919,-1.000769,0.000186,0.006020,0.000000
3.644918,-1.000738,0.000268,0.006529,0.000000
3.649918,-1.000704,0.000079,0.006925,0.000000
3.654917,-1.000668,0.000180,0.007455,0.000000
3.659917,-1.000628,0.000254,0.008137,0.000000
3.664917,-1.000586,0.000242,0.008728,0.000000
3.669916,-1.000540,0.000187,0.009183,0.000000
3.674916,-1.000496,-0.000167,0.008821,0.000000
3.679916,-1.000453,-0.000074,0.008587,0.000000
3.684915,-1.000409,0.000187,0.008945,0.000000
3.689915,-1.000363,0.000051,0.009304,0.000000
3.694915,-1.000316,0.000008,0.009448,0.000000
3.699914,-1.000268,0.000129,0.009740,0.000000
3.704914,-1.000219,0.000028,0.009776,0.000000
3.709913,-1.000171,-0.000126,0.009391,0.000000
3.714913,-1.000126,-0.000347,0.008686,0.000000
3.719913,-1.000084,-0.000126,0.008220,0.000000
3.724912,-1.000044,-0.000092,0.007919,0.000000
3.729912,-1.000005,-0.000158,0.007600,0.000000
3.734912,-0.999968,-0.000088,0.007399,0.000000
3.739911,-0.999931,0.000060,0.007749,0.000000
3.744911,-0.999890,0.000075,0.008313,0.000000
3.749911,-0.999846,0.000283,0.009052,0.000000
3.754910,-0.999799,0.000180,0.009836,0.000000
3.759910,-0.999748,0.000204,0.010291,0.000000
3.764910,-0.999696,0.000121,0.010558,0.000000
3.769909,-0.999644,-0.000217,0.010059,0.000000
3.774909,-0.999595,-0.000101,0.009650,0.000000
3.779908,-0.999548,-0.000236,0.009104,0.000000
3.784908,-0.999505,-0.000257,0.008339,0.000000
3.789908,-0.999466,-0.000400,0.007511,0.000000
3.794907,-0.999431,-0.000413,0.006654,0.000000
3.799907,-0.999401,-0.000449,0.005477,0.000000
3.804907,-0.999376,-0.000184,0.004732,0.000000
3.809906,-0.999355,-0.000277,0.003985,0.000000
3.814906,-0.999337,-0.000210,0.003302,0.000000
3.819906,-0.999321,-0.000022,0.003087,0.000000
3.824905,-0.999306,0.000062,0.002945,0.000000
3.829905,-0.999291,0.000173,0.003242,0.000000
3.834904,-0.999275,-0.000001,0.003206,0.000000
3.839904,-0.999258,0.000065,0.003314,0.000000
3.844904,-0.999242,-0.000123,0.003124,0.000000
3.849903,-0.999227,-0.000052,0.003003,0.000000
3.854903,-0.999212,-0.000073,0.002903,0.000000
3.859903,-0.999199,-0.000026,0.002710,0.000000
3.864902,-0.999186,-0.000179,0.002211,0.000000
3.869902,-0.999178,-0.000245,0.001486,0.000000
3.874902,-0.999173,-0.000383,0.000498,0.000000
3.879901,-0.999173,-0.000297,-0.000314,0.000000
3.884901,-0.999178,-0.000253,-0.001156,0.000000
3.889900,-0.999186,-0.000348,-0.001906,0.000000
3.894900,-0.999197,-0.000151,-0.002295,0.000000
3.899900,-0.999209,-0.000071,-0.002532,0.000000
3.904899,-0.999221,0.000155,-0.002217,0.000000
3.909899,-0.999230,0.000267,-0.001679,0.000000
3.914899,-0.999239,-0.000140,-0.001798,0.000000
3.919898,-0.999249,-0.000145,-0.002328,0.000000
3.924898,-0.999262,-0.000078,-0.002476,0.000000
3.929898,-0.999274,-0.000102,-0.002590,0.000000
3.934897,-0.999288,-0.000055,-0.002682,0.000000
3.939897,-0.999302,-0.000111,-0.002890,0.000000
3.944896,-0.999316,0.000100,-0.002657,0.000000
3.949896,-0.999328,0.000190,-0.002322,0.000000
3.954896,-0.999338,0.000122,-0.001968,0.000000
3.959895,-0.999347,0.000068,-0.001514,0.000000
3.964895,-0.999353,0.000152,-0.001109,0.000000
3.969895,-0.999358,0.000084,-0.000830,0.000000
3.974894,-0.999361,0.000175,-0.000425,0.000000
3.979894,-0.999362,0.000132,-0.000054,0.000000
3.984894,-0.999360,0.000271,0.000591,0.000000
3.989893,-0.999354,0.000460,0.001539,0.000000
3.994893,-0.999345,0.000156,0.001889,0.000000
3.999892,-0.999336,-0.000002,0.001860,0.000000
4.004892,-0.999325,0.000136,0.002290,0.000000
4.009892,-0.999314,0.000061,0.002337,0.000000
4.014892,-0.999303,-0.000075,0.002061,0.000000
4.019891,-0.999294,-0.000264,0.001488,0.000000
4.024891,-0.999289,-0.000104,0.001012,0.000000
4.029891,-0.999284,-0.000007,0.000919,0.000000
4.034890,-0.999279,0.000031,0.000981,0.000000
4.039890,-0.999276,-0.000139,0.000599,0.000000
4.044889,-0.999275,-0.000385,-0.000182,0.000000
4.049889,-0.999278,-0.000337,-0.000922,0.000000
4.054889,-0.999285,-0.000497,-0.001921,0.000000
4.059888,-0.999299,-0.000578,-0.003458,0.000000
4.064888,-0.999321,-0.000494,-0.004946,0.000000
4.069888,-0.999349,-0.000351,-0.005760,0.000000
4.074887,-0.999379,-0.000152,-0.006329,0.000000
4.079887,-0.999412,-0.000230,-0.006744,0.000000
4.084887,-0.999448,-0.000293,-0.007350,0.000000
4.089886,-0.999485,0.000033,-0.007472,0.000000
4.094886,-0.999522,0.000217,-0.007183,0.000000
4.099885,-0.999555,0.000309,-0.006423,0.000000
4.104885,-0.999585,0.000525,-0.005366,0.000000
4.109885,-0.999609,0.000437,-0.004481,0.000000
4.114884,-0.999629,0.000348,-0.003659,0.000000
4.119884,-0.999644,0.000413,-0.002602,0.000000
4.124884,-0.999654,0.000328,-0.001785,0.000000
4.129883,-0.999660,0.000560,-0.000705,0.000000
4.134883,-0.999660,0.000479,0.000354,0.000000
4.139883,-0.999656,0.000373,0.001260,0.000000
4.144882,-0.999646,0.000371,0.002238,0.000000
4.149882,-0.999632,0.000416,0.003117,0.000000
4.154881,-0.999613,0.000589,0.004400,0.000000
4.159881,-0.999588,0.000555,0.005603,0.000000
4.164881,-0.999557,0.000280,0.006310,0.000000
4.169880,-0.999524,0.000320,0.006942,0.000000
4.174880,-0.999488,0.000058,0.007236,0.000000
4.179880,-0.999450,0.000326,0.008056,0.000000
4.184879,-0.999405,0.000638,0.009518,0.000000
4.189879,-0.999353,0.000598,0.010965,0.000000
4.194879,-0.999294,0.000607,0.012430,0.000000
4.199878,-0.999229,0.000439,0.013506,0.000000
4.204878,-0.999158,0.000463,0.014537,0.000000
4.209877,-0.999082,0.000485,0.015663,0.000000
4.214877,-0.999002,0.000182,0.016218,0.000000
4.219877,-0.998920,0.000010,0.016267,0.000000
4.224876,-0.998838,0.000148,0.016492,0.000000
4.229876,-0.998756,0.000047,0.016589,0.000000
4.234876,-0.998673,0.000109,0.016653,0.000000
4.239875,-0.998590,-0.000096,0.016285,0.000000
4.244875,-0.998510,-0.000196,0.015849,0.000000
4.249875,-0.998431,-0.000047,0.015693,0.000000
4.254874,-0.998353,-0.000039,0.015572,0.000000
4.259874,-0.998276,-0.000193,0.015229,0.000000
4.264874,-0.998201,-0.000161,0.014823,0.000000
4.269873,-0.998129,-0.000150,0.014302,0.000000
4.274873,-0.998059,-0.000208,0.013636,0.000000
4.279872,-0.997992,-0.000192,0.013211,0.000000
4.284872,-0.997929,-0.000360,0.012417,0.000000
4.289872,-0.997869,-0.000390,0.011700,0.000000
4.294871,-0.997811,-0.000080,0.011385,0.000000
4.299871,-0.997755,-0.000071,0.011037,0.000000
4.304871,-0.997703,-0.000524,0.009993,0.000000
4.309870,-0.997657,-0.000536,0.008695,0.000000
4.314870,-0.997616,-0.000262,0.007973,0.000000
4.319870,-0.997577,-0.000158,0.007513,0.000000
4.324869,-0.997541,-0.000207,0.007192,0.000000
4.329869,-0.997506,-0.000193,0.006735,0.000000
4.334868,-0.997473,-0.000046,0.006610,0.000000
4.339868,-0.997441,-0.000197,0.006316,0.000000
4.344868,-0.997410,-0.000187,0.005974,0.000000
4.349867,-0.997381,-0.000257,0.005577,0.000000
4.354867,-0.997355,-0.000209,0.005050,0.000000
4.359867,-0.997332,-0.000259,0.004351,0.000000
4.364866,-0.997312,-0.000296,0.003757,0.000000
4.369866,-0.997294,-0.000201,0.003380,0.000000
4.374866,-0.997278,-0.000043,0.003243,0.000000
4.379865,-0.997262,-0.000109,0.002965,0.000000
4.384865,-0.997249,-0.000430,0.002153,0.000000
4.389864,-0.997241,-0.000216,0.001638,0.000000
4.394864,-0.997232,0.000145,0.001815,0.000000
4.399864,-0.997223,-0.000039,0.001764,0.000000
4.404863,-0.997215,-0.000186,0.001370,0.000000
4.409863,-0.997209,-0.000163,0.001044,0.000000
4.414863,-0.997205,-0.000149,0.000710,0.000000
4.419862,-0.997202,-0.000112,0.000591,0.000000
4.424862,-0.997198,0.000059,0.000686,0.000000
4.429862,-0.997195,0.000003,0.000695,0.000000
4.434861,-0.997192,-0.000189,0.000404,0.000000
4.439861,-0.997191,-0.000075,0.000135,0.000000
4.444860,-0.997190,0.000019,0.000129,0.000000
4.449860,-0.997188,0.000225,0.000563,0.000000
4.454860,-0.997185,-0.000060,0.000734,0.000000
4.459859,-0.997182,-0.000110,0.000581,0.000000
4.464859,-0.997179,-0.000063,0.000397,0.000000
4.469859,-0.997177,0.000002,0.000368,0.000000
4.474858,-0.997177,-0.000268,-0.000151,0.000000
4.479858,-0.997179,-0.000260,-0.000610,0.000000
4.484858,-0.997184,-0.000470,-0.001440,0.000000
4.489857,-0.997195,-0.000373,-0.002458,0.000000
4.494857,-0.997209,-0.000195,-0.002921,0.000000
4.499856,-0.997225,-0.000348,-0.003655,0.000000
4.504856,-0.997246,-0.000266,-0.004407,0.000000
4.509856,-0.997270,-0.000295,-0.005201,0.000000
4.514855,-0.997299,-0.000481,-0.006173,0.000000
4.519855,-0.997332,-0.000353,-0.007018,0.000000
4.524855,-0.997369,-0.000143,-0.007468,0.000000
4.529854,-0.997407,-0.000108,-0.007673,0.000000
4.534854,-0.997445,-0.000004,-0.007699,0.000000
4.539854,-0.997486,-0.000287,-0.008355,0.000000
4.544853,-0.997529,-0.000104,-0.008726,0.000000
4.549853,-0.997573,-0.000121,-0.008844,0.000000
4.554852,-0.997616,0.000250,-0.008447,0.000000
4.559852,-0.997657,0.000081,-0.008038,0.000000
4.564852,-0.997696,0.000016,-0.007660,0.000000
4.569851,-0.997733,0.000134,-0.007266,0.000000
4.574851,-0.997768,0.000116,-0.006790,0.000000
4.579851,-0.997801,0.000114,-0.006478,0.000000
4.584850,-0.997834,0.000002,-0.006568,0.000000
4.589850,-0.997867,-0.000139,-0.006799,0.000000
4.594850,-0.997901,-0.000027,-0.006865,0.000000
4.599849,-0.997936,-0.000084,-0.006927,0.000000
4.604849,-0.997970,0.000106,-0.006808,0.000000
4.609848,-0.998003,0.000216,-0.006384,0.000000
4.614848,-0.998034,0.000100,-0.006020,0.000000
4.619848,-0.998064,0.000081,-0.005990,0.000000
4.624847,-0.998095,-0.000189,-0.006309,0.000000
4.629847,-0.998127,-0.000220,-0.006619,0.000000
4.634847,-0.998161,-0.000035,-0.006734,0.000000
4.639846,-0.998195,-0.000109,-0.006991,0.000000
4.644846,-0.998230,0.000059,-0.007082,0.000000
4.649846,-0.998265,0.000079,-0.007005,0.000000
4.654845,-0.998300,-0.000029,-0.007076,0.000000
4.659845,-0.998337,-0.000111,-0.007408,0.000000
4.664845,-0.998375,-0.000159,-0.007876,0.000000
4.669844,-0.998417,-0.000220,-0.008461,0.000000
4.674844,-0.998459,0.000023,-0.008519,0.000000
4.679843,-0.998501,0.000214,-0.008071,0.000000
4.684843,-0.998540,0.000186,-0.007621,0.000000
4.689843,-0.998576,0.000209,-0.007227,0.000000
4.694842,-0.998612,-0.000034,-0.007204,0.000000
4.699842,-0.998649,-0.000171,-0.007518,0.000000
4.704842,-0.998688,-0.000157,-0.007807,0.000000
4.709841,-0.998727,-0.000075,-0.007996,0.000000
4.714841,-0.998768,-0.000245,-0.008443,0.000000
4.719841,-0.998812,-0.000251,-0.008996,0.000000
4.724840,-0.998857,0.000171,-0.008911,0.000000
4.729840,-0.998900,0.000226,-0.008415,0.000000
4.734839,-0.998941,0.000020,-0.008103,0.000000
4.739839,-0.998983,-0.000141,-0.008513,0.000000
4.744839,-0.999026,0.000147,-0.008436,0.000000
4.749838,-0.999067,0.000039,-0.008148,0.000000
4.754838,-0.999108,-0.000041,-0.008099,0.000000
4.759838,-0.999148,-0.000113,-0.008314,0.000000
4.764837,-0.999190,0.000006,-0.008262,0.000000
4.769837,-0.999232,0.000009,-0.008379,0.000000
4.774837,-0.999273,0.000115,-0.008276,0.000000
4.779836,-0.999314,0.000118,-0.008065,0.000000
4.784836,-0.999354,0.000177,-0.007742,0.000000
4.789835,-0.999389,0.000398,-0.006786,0.000000
4.794835,-0.999421,0.000392,-0.005835,0.000000
4.799835,-0.999447,0.000326,-0.004982,0.000000
4.804834,-0.999471,0.000188,-0.004584,0.000000
4.809834,-0.999492,0.000214,-0.004104,0.000000
4.814834,-0.999511,0.000261,-0.003433,0.000000
4.819833,-0.999526,0.000170,-0.002883,0.000000
4.824833,-0.999539,0.000100,-0.002563,0.000000
4.829833,-0.999553,-0.000166,-0.002965,0.000000
4.834832,-0.999570,-0.000291,-0.003755,0.000000
4.839832,-0.999591,-0.000261,-0.004366,0.000000
4.844831,-0.999614,-0.000031,-0.004565,0.000000
4.849831,-0.999636,0.000048,-0.004431,0.000000
4.854831,-0.999657,0.000163,-0.004055,0.000000
4.859830,-0.999677,-0.000008,-0.004056,0.000000
4.864830,-0.999697,0.000197,-0.003842,0.000000
4.869830,-0.999715,0.000212,-0.003377,0.000000
4.874829,-0.999731,-0.000034,-0.003228,0.000000
4.879829,-0.999748,0.000008,-0.003311,0.000000
4.884829,-0.999765,-0.000178,-0.003643,0.000000
4.889828,-0.999786,-0.000271,-0.004384,0.000000
4.894828,-0.999809,-0.000286,-0.005073,0.000000
4.899827,-0.999838,-0.000390,-0.006156,0.000000
4.904827,-0.999872,-0.000354,-0.007113,0.000000
4.909827,-0.999910,-0.000254,-0.007899,0.000000
4.914826,-0.999952,-0.000404,-0.008754,0.000000
4.919826,-0.999998,-0.000375,-0.009645,0.000000
4.924826,-1.000048,-0.000082,-0.010118,0.000000
4.929825,-1.000098,0.000048,-0.010007,0.000000
4.934825,-1.000148,0.000048,-0.009968,0.000000
4.939825,-1.000197,0.000039,-0.009692,0.000000
4.944824,-1.000245,-0.000056,-0.009514,0.000000
4.949824,-1.000292,0.000102,-0.009192,0.000000
4.954823,-1.000336,0.000156,-0.008702,0.000000
4.959823,-1.000379,-0.000037,-0.008533,0.000000
4.964823,-1.000421,0.000054,-0.008373,0.000000
4.969822,-1.000463,0.000019,-0.008294,0.000000
4.974822,-1.000504,0.000076,-0.008150,0.000000
4.979822,-1.000543,0.000217,-0.007546,0.000000
4.984821,-1.000579,0.000185,-0.007130,0.000000
4.989821,-1.000614,0.000033,-0.007087,0.000000
4.994821,-1.000650,0.000024,-0.007071,0.000000
4.999820,-1.000685,0.000010,-0.006916,0.000000
5.004820,-1.000719,0.000008,-0.006757,0.000000
5.009820,-1.000753,-0.000153,-0.007150,0.000000
5.014819,-1.000792,-0.000337,-0.008133,0.000000
5.019819,-1.000835,-0.000271,-0.008840,0.000000
5.024818,-1.000881,-0.000408,-0.009721,0.000000
5.029818,-1.000933,-0.000335,-0.010686,0.000000
5.034818,-1.000989,-0.000296,-0.011650,0.000000
5.039817,-1.001050,-0.000269,-0.012298,0.000000
5.044817,-1.001112,-0.000155,-0.012695,0.000000
5.049817,-1.001178,-0.000266,-0.013306,0.000000
5.054816,-1.001246,-0.000328,-0.013861,0.000000
5.059816,-1.001318,-0.000313,-0.014686,0.000000
5.064816,-1.001392,-0.000170,-0.015079,0.000000
5.069815,-1.001469,-0.000290,-0.015693,0.000000
5.074815,-1.001550,-0.000162,-0.016311,0.000000
5.079814,-1.001632,0.000050,-0.016327,0.000000
5.084814,-1.001713,0.000085,-0.016061,0.000000
5.089814,-1.001792,0.000125,-0.015737,0.000000
5.094813,-1.001870,0.000061,-0.015585,0.000000
5.099813,-1.001947,0.000108,-0.015227,0.000000
5.104813,-1.002020,0.000437,-0.014220,0.000000
5.109812,-1.002088,0.000473,-0.013139,0.000000
5.114812,-1.002151,0.000187,-0.012321,0.000000
5.119812,-1.002211,0.000204,-0.011739,0.000000
5.124811,-1.002267,0.000424,-0.010847,0.000000
5.129811,-1.002319,0.000234,-0.009963,0.000000
5.134810,-1.002365,0.000503,-0.008637,0.000000
5.139810,-1.002404,0.000493,-0.007536,0.000000
5.144810,-1.002439,0.000317,-0.006629,0.000000
5.149809,-1.002469,0.000583,-0.005310,0.000000
5.154809,-1.002492,0.000449,-0.004089,0.000000
5.159809,-1.002509,0.000399,-0.003148,0.000000
