time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
8.364750,2.731613,-0.018480,-2.127207,0.000000
8.369752,2.720838,-0.018519,-2.173810,0.000000
8.374754,2.709828,-0.018573,-2.220515,0.000000
8.379756,2.698584,-0.018751,-2.267683,0.000000
8.384758,2.687104,-0.018829,-2.314901,0.000000
8.389760,2.675388,-0.018717,-2.362234,0.000000
8.394762,2.663434,-0.019019,-2.410038,0.000000
8.399764,2.651240,-0.018938,-2.457912,0.000000
8.404766,2.638807,-0.018917,-2.505585,0.000000
8.409768,2.626137,-0.018745,-2.552769,0.000000
8.414770,2.613232,-0.018838,-2.600024,0.000000
8.419772,2.600089,-0.018915,-2.647691,0.000000
8.424774,2.586708,-0.018826,-2.695275,0.000000
8.429776,2.573089,-0.018796,-2.742631,0.000000
8.434778,2.559235,-0.018757,-2.789840,0.000000
8.439780,2.545144,-0.018794,-2.837200,0.000000
8.444782,2.530816,-0.018795,-2.884480,0.000000
8.449784,2.516251,-0.018805,-2.931849,0.000000
8.454786,2.501450,-0.018840,-2.979225,0.000000
8.459788,2.486411,-0.018942,-3.026735,0.000000
8.464790,2.471135,-0.018956,-3.074244,0.000000
8.469792,2.455621,-0.018910,-3.121867,0.000000
8.474794,2.439868,-0.019157,-3.169834,0.000000
8.479796,2.423875,-0.019105,-3.217940,0.000000
8.484798,2.407640,-0.019238,-3.266298,0.000000
8.489800,2.391164,-0.019134,-3.314478,0.000000
8.494802,2.374446,-0.019434,-3.363156,0.000000
8.499804,2.357483,-0.019480,-3.412209,0.000000
8.504807,2.340275,-0.019364,-3.461030,0.000000
8.509809,2.322824,-0.019240,-3.509452,0.000000
8.514811,2.305132,-0.019218,-3.557806,0.000000
8.519813,2.287199,-0.018961,-3.605702,0.000000
8.524815,2.269026,-0.019186,-3.653762,0.000000
8.529817,2.250612,-0.019183,-3.701945,0.000000
8.534819,2.231959,-0.018960,-3.749745,0.000000
8.539821,2.213067,-0.018950,-3.797551,0.000000
8.544823,2.193935,-0.019161,-3.845689,0.000000
8.549825,2.174561,-0.019339,-3.894147,0.000000
8.554827,2.154946,-0.019263,-3.942506,0.000000
8.559829,2.135088,-0.019187,-3.990790,0.000000
8.564831,2.114990,-0.019020,-4.038553,0.000000
8.569833,2.094655,-0.018958,-4.086189,0.000000
8.574835,2.074081,-0.018814,-4.133542,0.000000
8.579837,2.053273,-0.018587,-4.180275,0.000000
8.584839,2.032234,-0.018252,-4.226206,0.000000
8.589841,2.010967,-0.018011,-4.271357,0.000000
8.594843,1.989476,-0.017760,-4.316005,0.000000
8.599845,1.967765,-0.017352,-4.359608,0.000000
8.604847,1.945840,-0.016769,-4.401841,0.000000
8.609849,1.923707,-0.016367,-4.442913,0.000000
8.614851,1.901373,-0.015689,-4.482500,0.000000
8.619853,1.878846,-0.015131,-4.520414,0.000000
8.624855,1.856134,-0.014392,-4.556792,0.000000
8.629857,1.833245,-0.013968,-4.591722,0.000000
8.634859,1.810185,-0.013388,-4.625368,0.000000
8.639861,1.786961,-0.012870,-4.657553,0.000000
8.644863,1.763580,-0.012252,-4.688468,0.000000
8.649865,1.740049,-0.011674,-4.717702,0.000000
8.654867,1.716376,-0.011016,-4.745595,0.000000
8.659869,1.692569,-0.010540,-4.771956,0.000000
8.664871,1.668633,-0.009869,-4.796957,0.000000
8.669873,1.644577,-0.009366,-4.820467,0.000000
8.674875,1.620408,-0.008706,-4.842543,0.000000
8.679877,1.596133,-0.008354,-4.863435,0.000000
8.684879,1.571756,-0.007731,-4.883125,0.000000
8.689881,1.547285,-0.007341,-4.901554,0.000000
8.694883,1.522725,-0.006879,-4.918943,0.000000
8.699885,1.498079,-0.006615,-4.935616,0.000000
8.704887,1.473354,-0.006167,-4.951330,0.000000
8.709889,1.448553,-0.005838,-4.965981,0.000000
8.714891,1.423681,-0.005460,-4.979853,0.000000
8.719893,1.398742,-0.005154,-4.992852,0.000000
8.724895,1.373741,-0.004736,-5.005005,0.000000
8.729897,1.348682,-0.004485,-5.016268,0.000000
8.734900,1.323570,-0.004001,-5.026590,0.000000
8.739902,1.298408,-0.003745,-5.036118,0.000000
8.744904,1.273200,-0.003433,-5.044949,0.000000
8.749906,1.247951,-0.003215,-5.053123,0.000000
8.754908,1.222662,-0.002900,-5.060629,0.000000
8.759910,1.197338,-0.002675,-5.067473,0.000000
8.764912,1.171982,-0.002357,-5.073671,0.000000
8.769914,1.146597,-0.002186,-5.079286,0.000000
8.774916,1.121185,-0.001919,-5.084355,0.000000
8.779918,1.095749,-0.001707,-5.088816,0.000000
8.784920,1.070293,-0.001462,-5.092748,0.000000
8.789922,1.044819,-0.001274,-5.096128,0.000000
8.794924,1.019330,-0.001035,-5.099014,0.000000
8.799926,0.993827,-0.000887,-5.101428,0.000000
8.804928,0.968314,-0.000656,-5.103372,0.000000
8.809930,0.942792,-0.000518,-5.104885,0.000000
8.814932,0.917265,-0.000318,-5.105978,0.000000
8.819934,0.891732,-0.000192,-5.106688,0.000000
8.824936,0.866198,-0.000014,-5.107032,0.000000
8.829938,0.840663,0.000099,-5.107026,0.000000
8.834940,0.815128,0.000260,-5.106691,0.000000
8.839942,0.789597,0.000359,-5.106050,0.000000
8.844944,0.764069,0.000497,-5.105123,0.000000
8.849946,0.738547,0.000583,-5.103931,0.000000
8.854948,0.713031,0.000705,-5.102486,0.000000
8.859950,0.687524,0.000781,-5.100811,0.000000
8.864952,0.662025,0.000868,-5.098964,0.000000
8.869954,0.636537,0.000932,-5.096935,0.000000
8.874956,0.611059,0.000999,-5.094763,0.000000
8.879958,0.585592,0.001057,-5.092429,0.000000
8.884960,0.560137,0.001124,-5.089954,0.000000
8.889962,0.534695,0.001153,-5.087383,0.000000
8.894964,0.509266,0.001197,-5.084724,0.000000
8.899966,0.483850,0.001221,-5.081997,0.000000
8.904968,0.458449,0.001259,-5.079204,0.000000
8.909970,0.433061,0.001260,-5.076369,0.000000
8.914972,0.407688,0.001282,-5.073506,0.000000
8.919974,0.382329,0.001290,-5.070621,0.000000
8.924976,0.356985,0.001309,-5.067707,0.000000
8.929978,0.331655,0.001310,-5.064762,0.000000
8.934980,0.306340,0.001320,-5.061795,0.000000
8.939982,0.281040,0.001336,-5.058791,0.000000
8.944984,0.255755,0.001343,-5.055757,0.000000
8.949986,0.230485,0.001345,-5.052734,0.000000
8.954988,0.205231,0.001343,-5.049708,0.000000
8.959991,0.179991,0.001323,-5.046740,0.000000
8.964993,0.154766,0.001300,-5.043829,0.000000
8.969995,0.129556,0.001270,-5.041002,0.000000
8.974997,0.104359,0.001238,-5.038255,0.000000
8.979999,0.079176,0.001219,-5.035557,0.000000
8.985001,0.054006,0.001183,-5.032938,0.000000
8.990003,0.028849,0.001156,-5.030401,0.000000
8.995005,0.003704,0.001124,-5.027928,0.000000
9.000007,-0.021428,0.001101,-5.025527,0.000000
9.005009,-0.046549,0.001068,-5.023205,0.000000
9.010011,-0.071658,0.001040,-5.020958,0.000000
9.015013,-0.096756,0.000990,-5.018825,0.000000
9.020015,-0.121844,0.000966,-5.016764,0.000000
9.025017,-0.146922,0.000924,-5.014790,0.000000
9.030019,-0.171990,0.000902,-5.012889,0.000000
9.035021,-0.197049,0.000862,-5.011069,0.000000
9.040023,-0.222099,0.000837,-5.009332,0.000000
9.045025,-0.247141,0.000800,-5.007676,0.000000
9.050027,-0.272175,0.000770,-5.006104,0.000000
9.055029,-0.297201,0.000737,-5.004597,0.000000
9.060031,-0.322219,0.000716,-5.003155,0.000000
9.065033,-0.347231,0.000683,-5.001781,0.000000
9.070035,-0.372236,0.000659,-5.000481,0.000000
9.075037,-0.397235,0.000628,-4.999246,0.000000
9.080039,-0.422227,0.000606,-4.998084,0.000000
9.085041,-0.447214,0.000568,-4.997002,0.000000
9.090043,-0.472196,0.000540,-4.996004,0.000000
9.095045,-0.497174,0.000491,-4.995110,0.000000
9.100047,-0.522147,0.000463,-4.994303,0.000000
9.105049,-0.547116,0.000421,-4.993576,0.000000
9.110051,-0.572082,0.000395,-4.992919,0.000000
9.115053,-0.597045,0.000369,-4.992309,0.000000
9.120055,-0.622004,0.000367,-4.991685,0.000000
9.125057,-0.646961,0.000401,-4.990970,0.000000
9.130059,-0.671913,0.000452,-4.990068,0.000000
9.135061,-0.696860,0.000591,-4.988853,0.000000
9.140063,-0.721799,0.000722,-4.987202,0.000000
9.145065,-0.746729,0.000964,-4.985018,0.000000
9.150067,-0.771646,0.001176,-4.982157,0.000000
9.155069,-0.796546,0.001568,-4.978445,0.000000
9.160071,-0.821424,0.001893,-4.973744,0.000000
9.165073,-0.846276,0.002391,-4.967965,0.000000
9.170075,-0.871096,0.002724,-4.961073,0.000000
9.175077,-0.895878,0.003314,-4.952991,0.000000
9.180079,-0.920615,0.003718,-4.943637,0.000000
9.185081,-0.945302,0.004378,-4.932953,0.000000
9.190084,-0.969931,0.004801,-4.920837,0.000000
9.195086,-0.994494,0.005552,-4.907104,0.000000
9.200088,-1.018985,0.006053,-4.891882,0.000000
9.205090,-1.043395,0.006731,-4.875215,0.000000
9.210092,-1.067716,0.007307,-4.856877,0.000000
9.215094,-1.091942,0.007970,-4.837205,0.000000
9.220096,-1.116066,0.008431,-4.816128,0.000000
9.225098,-1.140080,0.008991,-4.793872,0.000000
9.230100,-1.163979,0.009475,-4.770226,0.000000
9.235102,-1.187756,0.010027,-4.745476,0.000000
9.240104,-1.211407,0.010345,-4.719602,0.000000
9.245106,-1.234924,0.011011,-4.692441,0.000000
9.250108,-1.258301,0.011335,-4.664101,0.000000
9.255110,-1.281534,0.011771,-4.634841,0.000000
9.260112,-1.304618,0.012118,-4.604688,0.000000
9.265114,-1.327550,0.012405,-4.573769,0.000000
9.270116,-1.350324,0.012669,-4.542276,0.000000
9.275118,-1.372938,0.013144,-4.509835,0.000000
9.280120,-1.395388,0.013408,-4.476501,0.000000
9.285122,-1.417668,0.013929,-4.442099,0.000000
9.290124,-1.439773,0.014087,-4.406943,0.000000
9.295126,-1.461700,0.014501,-4.370865,0.000000
9.300128,-1.483443,0.014871,-4.333842,0.000000
9.305130,-1.505000,0.015201,-4.296126,0.000000
9.310132,-1.526366,0.015392,-4.257940,0.000000
9.315134,-1.547540,0.015540,-4.219359,0.000000
9.320136,-1.568519,0.015818,-4.180127,0.000000
9.325138,-1.589302,0.015885,-4.140746,0.000000
9.330140,-1.609886,0.016029,-4.100914,0.000000
9.335142,-1.630270,0.016209,-4.060703,0.000000
9.340144,-1.650450,0.016587,-4.019536,0.000000
9.345146,-1.670424,0.016715,-3.977973,0.000000
9.350148,-1.690187,0.016921,-3.935801,0.000000
9.355150,-1.709738,0.017214,-3.893041,0.000000
9.360152,-1.729073,0.017390,-3.849726,0.000000
9.365154,-1.748191,0.017629,-3.805951,0.000000
9.370156,-1.767087,0.017934,-3.761410,0.000000
9.375158,-1.785760,0.018010,-3.716678,0.000000
9.380160,-1.804209,0.017983,-3.671895,0.000000
9.385162,-1.822433,0.018149,-3.626771,0.000000
9.390164,-1.840432,0.018065,-3.581868,0.000000
9.395166,-1.858206,0.018257,-3.536534,0.000000
9.400168,-1.875751,0.018453,-3.490715,0.000000
9.405170,-1.893066,0.018732,-3.444255,0.000000
9.410172,-1.910146,0.018823,-3.397448,0.000000
9.415174,-1.926993,0.018888,-3.350534,0.000000
9.420177,-1.943605,0.018889,-3.303696,0.000000
9.425179,-1.959982,0.018982,-3.256577,0.000000
9.430181,-1.976123,0.019000,-3.209198,0.000000
9.435183,-1.992027,0.019029,-3.161778,0.000000
9.440185,-2.007694,0.018924,-3.114628,0.000000
9.445187,-2.023126,0.018911,-3.067635,0.000000
9.450189,-2.038324,0.018916,-3.020696,0.000000
9.455191,-2.053285,0.018998,-2.973499,0.000000
9.460193,-2.068012,0.018856,-2.926678,0.000000
9.465195,-2.082506,0.018760,-2.880059,0.000000
9.470197,-2.096765,0.019002,-2.832958,0.000000
9.475199,-2.110790,0.018685,-2.786371,0.000000
9.480201,-2.124583,0.018637,-2.740204,0.000000
9.485203,-2.138146,0.018420,-2.694355,0.000000
9.490205,-2.151481,0.018321,-2.648838,0.000000
9.495207,-2.164590,0.018202,-2.603654,0.000000
9.500209,-2.177474,0.017967,-2.559022,0.000000
9.505211,-2.190136,0.017853,-2.514676,0.000000
9.510213,-2.202578,0.017628,-2.471023,0.000000
9.515215,-2.214803,0.017416,-2.427854,0.000000
9.520217,-2.226815,0.017157,-2.385380,0.000000
9.525219,-2.238617,0.016602,-2.343994,0.000000
9.530221,-2.250215,0.016457,-2.303246,0.000000
9.535223,-2.261611,0.016141,-2.263205,0.000000
9.540225,-2.272808,0.015964,-2.223685,0.000000
9.545227,-2.283810,0.015571,-2.184883,0.000000
9.550229,-2.294620,0.015265,-2.147052,0.000000
9.555231,-2.305243,0.015012,-2.109811,0.000000
9.560233,-2.315682,0.014805,-2.073229,0.000000
9.565235,-2.325940,0.014434,-2.037296,0.000000
9.570237,-2.336021,0.014265,-2.001991,0.000000
9.575239,-2.345926,0.014052,-1.967138,0.000000
9.580241,-2.355658,0.013889,-1.932702,0.000000
9.585243,-2.365220,0.013587,-1.898988,0.000000
9.590245,-2.374615,0.013374,-1.865842,0.000000
9.595247,-2.383847,0.012974,-1.833527,0.000000
9.600249,-2.392920,0.012818,-1.801868,0.000000
9.605251,-2.401835,0.012526,-1.770838,0.000000
9.610253,-2.410598,0.012278,-1.740451,0.000000
9.615255,-2.419210,0.012077,-1.710498,0.000000
9.620257,-2.427674,0.011916,-1.681062,0.000000
9.625259,-2.435993,0.011612,-1.652297,0.000000
9.630261,-2.444170,0.011394,-1.624120,0.000000
9.635263,-2.452208,0.011034,-1.596688,0.000000
9.640265,-2.460110,0.010914,-1.569820,0.000000
9.645267,-2.467880,0.010709,-1.543289,0.000000
9.650270,-2.475518,0.010514,-1.517284,0.000000
9.655272,-2.483028,0.010244,-1.491889,0.000000
9.660274,-2.490412,0.010174,-1.466832,0.000000
9.665276,-2.497672,0.010058,-1.442061,0.000000
9.670278,-2.504808,0.009897,-1.417608,0.000000
9.675280,-2.511825,0.009645,-1.393703,0.000000
9.680282,-2.518722,0.009541,-1.370182,0.000000
